,nobs,mean,skew,kurtosis,median,mode,std,low,peak,q25,q75,iqr,user_name,sample_date,age_range,pronunciation,gender
5297,209,220.638344317,-0.206968899593,0.730133033344,206.0,200.0,33.6609099551,122.0,286.0,200.0,252.0,52.0,proffles,20080627,Adult,British,Male
5298,170,214.97254902,0.278490310799,2.52640960889,202.0,200.0,29.8759181997,116.0,296.0,200.0,224.0,24.0,proffles,20080627,Unknown,Other,not_specified
5299,155,210.193548387,1.69140769113,1.91786920072,200.0,200.0,24.1606294563,170.0,280.0,200.0,204.0,4.0,proffles,20080627,Adult,British,Male
5306,426,137.065908768,1.24830043546,0.00123903610114,112.0,108.0,52.3645986638,44.0771349862,272.0,104.0,138.0,34.0,pszacherski,20081021,Adult,Other,Male
5307,304,129.085526316,0.52374209279,11.1525314191,128.0,132.0,31.2926433424,12.0,264.0,124.0,132.0,8.0,puggmahone,20101025,Adult,American,Male
5308,300,117.466666667,-2.28093934335,3.70252884473,128.0,130.0,36.0312210297,14.0,148.0,122.0,132.5,10.5,puggmahone,20101025,Adult,American,Male
5309,364,150.06043956,-1.18258251324,1.12740988688,162.0,188.0,57.0556569975,12.0,250.0,134.0,186.0,52.0,pumpkinslayer,20071020,Adult,Other,Male
5310,518,142.272844273,-0.938722080262,-0.280872228794,154.0,180.0,66.1712949149,12.0,232.0,134.0,184.0,50.0,pumpkinslayer,20071020,Adult,Other,Male
5311,514,153.662775616,-1.62081500036,2.08299553857,162.0,156.0,51.694958845,10.6666666667,210.0,144.0,186.0,42.0,pumpkinslayer,20071020,Adult,Other,Male
5312,579,143.274611399,-0.826271596149,4.86675712639,144.0,148.0,41.8494758403,10.6666666667,280.0,134.0,156.0,22.0,pumpkinslayer,20071021,Adult,Other,Male
5315,28,130.335194278,0.300479663798,-1.87745472343,26.6237543724,292.0,130.773892978,12.0,292.0,14.0,292.0,278.0,qway,20080924,Adult,Other,Male
5316,101,13.9207920792,0.957555767405,0.188583387336,14.0,14.0,1.86517415276,12.0,18.0,12.0,14.0,2.0,qway,20080928,Adult,Other,Male
5317,1293,118.636246455,0.54475695507,2.22128880186,108.0,98.0,47.6131192924,12.0,286.0,98.0,134.0,36.0,qzjiao,20101021,Adult,Other,Male
5318,766,93.1723237598,0.484439631655,-0.918902006792,92.0,20.0,68.9711127998,12.0,216.0,20.5,136.0,115.5,raf,20101209,Adult,Australian,Male
5319,402,178.029850746,0.0416169685335,-1.44312170802,172.0,126.0,54.0303867377,72.0,270.0,126.0,230.0,104.0,raghuraman,20090512,Adult,Indian,Male
5320,189,83.7142857143,1.11188186297,0.307388014457,88.0,18.0,73.0250419824,10.6666666667,264.0,18.0,110.0,92.0,rain,20140731,Youth,Other,Male
5328,1272,125.170966021,3.12541004525,21.7295372402,122.0,120.0,26.7319604706,14.0,278.0,116.0,128.0,12.0,ralfherzog,20070816,Unknown,American,Male
5403,662,139.561933535,0.59828430726,-0.486986482413,120.0,120.0,41.9946220252,74.0,246.0,116.0,166.0,50.0,ramgarden,20130503,Adult,American,Male
5404,218,229.917431193,-1.07936583196,4.58721660617,230.0,224.0,30.5516943299,116.0,294.0,218.0,242.0,24.0,randychan,20130104,Adult,Other,Male
5405,464,118.801724138,0.423097538567,0.700605192383,128.0,128.0,66.9910853343,12.0,288.0,110.0,140.0,30.0,ras23,20110825,Youth,Other,Male
5406,445,128.816479401,-2.44966913125,4.94495159808,138.0,144.0,36.2560119854,12.0,166.0,130.0,144.0,14.0,ravi,20130209,Youth,Indian,Male
5407,607,129.940691928,1.16513552146,-0.110079212438,100.0,100.0,86.3908388817,16.0,296.0,88.0,122.0,34.0,ray,20111026,Adult,American,Male
5409,586,151.842397924,-0.240128202043,-0.55770669856,144.0,142.0,77.9548258517,10.3896103896,298.0,126.0,220.0,94.0,renfengcngmailcom,20090515,Adult,British,Male
5410,335,105.301492537,0.879196710751,-0.492969984059,76.0,76.0,87.6048207842,12.0,292.0,20.0,136.0,116.0,resetPhoenix,20130921,Adult,American,Male
5411,411,121.065693431,0.642734776001,-0.761201951758,108.0,120.0,90.8413871538,12.0,298.0,22.0,194.0,172.0,resetPhoenix,20130921,Adult,American,Male
5412,496,121.77016129,1.52383598789,8.746444645,120.0,120.0,12.4539311052,82.0,176.0,120.0,120.0,0.0,rfreed,20131012,Adult,American,Male
5413,300,233.073333333,-1.14097109078,1.63170924912,242.0,278.0,37.3192705657,124.0,296.0,210.0,254.0,44.0,rhamnett,20131027,Adult,British,Male
5414,481,224.241164241,-0.664769398931,0.120780054659,238.0,240.0,43.5420322881,106.0,298.0,200.0,250.0,50.0,rhamnett,20131027,Adult,British,Male
5416,367,152.915531335,-0.179071282653,-1.28973285105,138.0,104.0,82.7812181213,10.6666666667,288.0,102.0,240.0,138.0,riban,20100201,Adult,British,Male
5417,203,129.852216749,0.111152469179,-1.00032848754,114.0,112.0,78.9823759329,16.0,284.0,86.0,196.0,110.0,richard,20090818,Adult,American,Male
5418,266,145.661654135,-0.013490837381,-0.636729267545,128.0,108.0,75.1643199647,14.0,294.0,108.0,204.0,96.0,richard,20090818,Adult,American,Male
5419,203,150.945812808,-0.556522100172,-0.572816831939,146.0,216.0,57.7578776723,13.3333333333,226.0,114.0,204.0,90.0,richard,20090820,Adult,American,Male
5420,191,135.979057592,-0.398524279591,-1.09943475429,168.0,20.0,73.0123677478,12.0,256.0,84.0,190.0,106.0,richard,20090820,Adult,American,Male
5421,172,129.802325581,-0.236397321576,-1.39351007716,118.0,18.0,80.1387343223,14.0,244.0,26.0,200.0,174.0,richard,20090820,Adult,American,Male
5422,165,128.812121212,-0.114134759942,-1.09233435484,122.0,122.0,60.0091608148,26.0,230.0,92.0,198.0,106.0,richard,20090820,Adult,American,Male
5423,177,131.642184557,-0.361795593989,-1.22808971641,142.0,16.0,79.3388247842,12.0,258.0,28.0,196.0,168.0,richard,20090820,Adult,American,Male
5424,210,115.6,0.0339641994993,-1.05236606161,106.0,88.0,65.4015581582,12.0,226.0,86.0,186.0,100.0,richard,20090820,Adult,American,Male
5425,187,149.197860963,-0.549493509133,-1.12507765136,186.0,228.0,73.341472212,14.0,238.0,94.0,208.0,114.0,richard,20090820,Adult,American,Male
5426,298,144.70917226,-0.692934519558,-0.73896572404,172.0,14.0,69.5443762382,14.0,234.0,104.0,200.0,96.0,richard,20090820,Adult,American,Male
5427,196,128.867346939,-0.428186043753,-1.34423442622,166.0,20.0,76.7997844591,14.0,234.0,20.0,198.5,178.5,richard,20090820,Adult,American,Male
5428,249,140.198125837,-0.609339887106,-0.698082349187,142.0,200.0,69.1498190224,12.0,252.0,116.0,200.0,84.0,richard,20090820,Adult,American,Male
5429,132,160.53030303,-0.227838493416,-0.705360235197,184.0,216.0,61.0487876123,24.0,292.0,110.0,214.0,104.0,richard,20090820,Adult,American,Male
5430,237,121.746835443,0.168425617277,-0.485200420445,110.0,102.0,53.5327814756,16.0,226.0,88.0,154.0,66.0,richard,20090821,Adult,American,Male
5431,155,155.329032258,-0.464084973114,-0.336519678384,182.0,186.0,56.9484705406,12.0,250.0,110.0,192.0,82.0,richard,20090828,Adult,American,Male
5433,242,119.975206612,-0.00800922069549,0.0125326565745,120.0,120.0,11.2308333036,92.0,148.0,110.5,129.5,19.0,rick271828,20081014,Adult,American,Male
5434,190,142.607017544,0.737943106422,-0.201333542043,128.0,128.0,79.8821863337,13.3333333333,294.0,106.0,132.0,26.0,rick271828,20081014,Adult,American,Male
5435,187,98.9197860963,0.805380007978,-0.92734599027,76.0,14.0,97.5051841976,12.0,284.0,16.0,173.0,157.0,rick271828,20081015,Adult,American,Male
5437,72,138.222222222,0.880850559994,-0.405593968713,106.0,102.0,74.8521175798,22.0,286.0,101.0,149.0,48.0,rifter,20080127,Adult,American,Male
5438,111,114.756756757,0.633729815172,-1.55073265973,26.0,22.0,122.948771007,16.0,292.0,22.0,288.0,266.0,rilomino,20130217,Youth,American,Male
5439,344,248.093023256,0.377867410221,-0.387263188449,248.0,248.0,20.0665334644,208.0,298.0,232.0,256.5,24.5,rj,20100223,Adult,American,Male
5440,165,212.226262626,0.82208091487,1.10247167097,204.0,204.0,31.0821652041,154.0,294.0,204.0,204.0,0.0,rjmunro,20080517,Adult,British,Male
5441,226,212.250737463,1.94437550318,2.8661398525,204.0,204.0,22.817260927,182.0,282.0,202.0,204.0,2.0,rjmunro,20080517,Adult,British,Male
5442,117,230.613575856,-0.671319281855,0.455922092144,236.0,248.0,41.8928816492,132.0,294.0,208.0,252.0,44.0,rjmunro,20090210,Adult,British,Male
5443,157,243.785993048,0.0696722759385,0.140002826982,238.0,238.0,29.1374089972,172.0,298.0,226.0,256.0,30.0,rjmunro,20090210,Adult,British,Male
5444,152,228.228070175,0.618962194155,-0.0895488888542,224.0,208.0,29.2851583334,174.0,292.0,208.0,242.0,34.0,rjmunro,20090210,Adult,British,Male
5445,161,198.48447205,0.0168584048055,-0.710677330238,206.0,206.0,40.9093993042,138.0,292.0,148.0,206.0,58.0,rjmunro,20090210,Adult,British,Male
5446,216,221.850161521,-0.485564261307,-0.310290609162,216.0,216.0,45.9157609957,130.0,292.0,200.0,254.0,54.0,rjmunro,20090210,Adult,British,Male
5447,110,226.842424242,0.796825611355,-1.14525706264,206.0,206.0,28.8592092366,206.0,282.0,206.0,260.0,54.0,rjmunro,20090210,Adult,British,Male
5448,97,215.767480434,1.81250069447,1.36889509938,206.0,206.0,22.1610120814,200.0,272.778935404,206.0,206.0,0.0,rjmunro,20090210,Adult,British,Male
5449,116,235.499630531,-0.973742921189,0.0760828162332,246.0,246.0,49.2804512185,128.0,296.0,226.0,282.0,56.0,rjmunro,20090210,Adult,British,Male
5450,132,216.709559981,-0.668387088025,0.381817428208,206.0,206.0,36.1291527348,122.0,272.0,206.0,254.0,48.0,rjmunro,20090210,Adult,British,Male
5451,146,235.246575342,-0.723650474543,1.22103233826,238.0,216.0,37.4830871002,130.0,294.0,216.0,253.0,37.0,rjmunro,20090210,Adult,British,Male
5452,85,221.152941176,-0.805262154822,-0.710631463249,238.0,252.0,49.3919512096,132.0,290.0,222.0,252.0,30.0,rjmunro,20090213,Adult,British,Male
5453,166,220.0,-0.487372879472,-0.582932228915,228.0,222.0,46.7429668843,136.0,298.0,220.0,244.0,24.0,rjmunro,20090213,Adult,British,Male
5454,458,188.81443666,-0.040216837762,-1.55336215377,218.0,234.0,57.7151250601,112.0,298.0,126.0,234.0,108.0,rjmxtech,20140601,Youth,American,Male
5455,472,142.148305085,1.43102089073,0.718142549836,118.0,104.0,55.2078050136,92.0,292.0,104.0,154.0,50.0,rmmg,20080715,Adult,European,Male
5483,280,250.830952381,-1.65818441426,2.30972008266,272.0,272.0,41.0468566248,130.0,296.0,230.0,276.0,46.0,robertcz,20120609,Adult,Australian,Male
5484,206,252.077669903,-1.68634823279,1.5764050047,272.0,272.0,42.0798338161,140.0,298.0,242.0,272.0,30.0,robertcz,20120609,Adult,Australian,Male
5485,349,254.813753582,-1.88578357737,3.18845913705,272.0,272.0,34.0055993191,140.0,296.0,232.0,272.0,40.0,robertcz,20120609,Adult,Australian,Male
5486,1231,113.884204248,0.487759612967,-0.610086333747,90.0,90.0,70.5917647712,24.0,288.0,87.3467302452,174.0,86.6532697548,robin,20030302,Unknown,British,Male
5487,3678,113.189112196,0.901377550442,0.688833660326,90.0,90.0,50.8693713156,26.0,296.0,90.0,142.0,52.0,robin,20070201,Unknown,British,Male
5488,1946,95.7900451686,1.18007334054,1.06546996654,90.0,90.0,68.8670290357,26.0,298.0,26.0,96.0,70.0,robin,20070211,Unknown,British,Male
5489,1469,88.7137446143,0.855867147578,-0.539877746398,28.0,26.0,75.7323107582,24.1874527589,298.0,26.0,146.0,120.0,robin,20070212,Unknown,British,Male
5490,2229,112.89686708,1.16291255397,1.07841156738,90.0,90.0,54.3136396331,26.0,294.0,90.0,136.0,46.0,robin,20070212,Unknown,British,Male
5491,1955,104.57692841,1.09317222149,1.17976122839,90.0,90.0,59.3074662069,24.0,288.0,90.0,130.0,40.0,robin,20070212,Unknown,British,Male
5492,1850,113.234946389,1.32191855642,2.26082536045,90.0,90.0,49.1017788982,14.0,290.0,90.0,150.0,60.0,robin,20070217,Unknown,British,Male
5493,1573,127.264764776,1.0761691571,0.408175622419,90.0,90.0,57.5781889471,24.0,288.0,90.0,164.0,74.0,robin,20070224,Unknown,British,Male
5494,1457,120.172390209,1.47819730052,1.32955119965,90.0,90.0,49.3329845913,78.0,298.0,90.0,158.0,68.0,robin,20070224,Unknown,British,Male
5495,1173,131.550066206,0.368634105239,-0.398490748473,128.0,90.0,60.6655596151,26.0,292.0,90.0,174.0,84.0,robin,20070224,Unknown,British,Male
5496,1175,124.062986098,0.470575032065,-0.520048441374,90.0,90.0,73.8263851266,24.0,292.0,88.3382812914,168.0,79.6617187086,robin,20070226,Unknown,British,Male
5497,1282,129.513097819,0.851977618637,0.79526820401,90.061355864,90.0,53.8593512118,24.0,298.0,90.0,174.0,84.0,robin,20070301,Unknown,British,Male
5498,1195,131.007510235,0.708751483944,-0.039653258691,90.0,90.0,62.9601537566,26.0,298.0,90.0,176.0,86.0,robin,20070301,Unknown,British,Male
5499,1493,118.247985594,0.378005628391,-0.734132194252,90.0,90.0,73.1209465712,24.0,298.0,86.4864864865,178.0,91.5135135135,robin,20070302,Unknown,British,Male
5500,1268,116.02476597,0.447938541764,-1.27078800744,90.0,26.0,94.6653099464,22.7272727273,298.0,26.0,196.0,170.0,robin,20070310,Unknown,British,Male
5501,1397,123.489265729,0.121792711644,-1.07968789047,134.0,24.0,77.1445071846,21.4190093708,282.0,26.0,180.0,154.0,robin,20070310,Unknown,British,Male
5502,1561,139.802511519,0.0412610374521,-1.2051480794,156.0,26.0,90.1171033891,24.0,298.0,26.0,202.0,176.0,robin,20070326,Unknown,British,Male
5503,1928,129.409155664,-0.0362188473853,-0.849152895728,144.0,26.0,67.8065646371,25.3744493392,292.0,90.0,184.0,94.0,robin,20070326,Unknown,British,Male
5504,1469,123.653231237,0.289608462886,-1.11753898599,132.0,26.0,86.3433130815,23.0017251294,296.0,26.0,186.0,160.0,robin,20070330,Unknown,British,Male
5505,2126,130.308751422,-0.104138078427,-1.13273261245,158.0,26.0,74.4797621657,23.0713770728,290.0,74.0,186.0,112.0,robin,20070330,Unknown,British,Male
5506,1583,134.190220304,0.791272084584,0.340095927087,124.0,90.0,58.5555315145,24.0,298.0,90.0,174.0,84.0,robin,20070401,Unknown,British,Male
5507,1428,132.662068225,0.737110711851,-0.314357991778,90.0,90.0,75.4080366667,22.5510923185,296.0,90.0,176.0,86.0,robin,20070401,Unknown,British,Male
5508,1624,130.496382884,0.645278177311,-0.127052434835,90.0,90.0,64.1060483832,24.0,292.0,90.0,178.0,88.0,robin,20070402,Unknown,British,Male
5509,1742,124.243342865,1.46719268969,1.23686524731,90.0,90.0,56.7221999209,68.0,296.0,90.0,160.0,70.0,robin,20070405,Unknown,British,Male
5510,1353,140.969918741,0.906195881874,0.0518720112676,140.0,90.0,58.6518188783,68.0,298.0,90.0,176.0,86.0,robin,20070409,Unknown,British,Male
5511,1411,122.743460363,0.579288831072,-0.293721599836,90.0,90.0,73.8096727389,21.5053763441,298.0,82.0,174.0,92.0,robin,20070411,Unknown,British,Male
5512,67,121.120340581,2.39405452462,3.84537054789,120.0,120.0,3.01497175033,120.0,130.0,120.0,120.0,0.0,rocket100,20090506,Youth,American,Male
5513,176,83.9545454545,0.941899811602,-0.99915887005,16.0,16.0,107.239621026,10.6666666667,294.0,14.0,218.0,204.0,rocketman768,20080408,Youth,American,Male
5514,210,100.114285714,0.621257669201,-1.39852728512,16.0,14.0,106.801163505,12.0,294.0,14.0,224.5,210.5,rocketman768,20080408,Youth,American,Male
5515,225,111.164444444,0.231628502405,-1.82865486555,16.0,14.0,104.612786887,12.0,270.0,14.0,226.0,212.0,rocketman768,20080408,Youth,American,Male
5516,259,102.046332046,0.283072576938,-1.77937868363,14.0,14.0,96.2892891082,12.0,236.0,14.0,218.0,204.0,rocketman768,20080408,Youth,American,Male
5517,204,71.0,0.948865304547,-0.775516065285,14.0,12.0,82.9789720587,12.0,240.0,12.0,130.0,118.0,rocketman768,20080408,Youth,American,Male
5518,168,71.5238095238,1.21172612288,-0.335624550706,14.0,14.0,97.0773471922,12.0,290.0,14.0,96.0,82.0,rocketman768,20080408,Youth,American,Male
5519,174,89.7777777778,0.603621329907,-1.52089371902,14.0,14.0,98.4888460102,12.0,268.0,14.0,208.0,194.0,rocketman768,20080408,Youth,American,Male
5520,266,80.9298245614,0.900561044969,-1.0519622897,16.0,14.0,99.4670472473,12.0,280.0,14.0,206.0,192.0,rocketman768,20080408,Youth,American,Male
5521,200,72.62,1.07944699122,-0.751234625698,16.0,14.0,95.1725569689,12.0,258.0,14.0,185.0,171.0,rocketman768,20080408,Youth,American,Male
5522,231,83.8008658009,0.871127806095,-0.982744837025,14.0,14.0,99.890911057,12.0,288.0,14.0,200.0,186.0,rocketman768,20080408,Youth,American,Male
5523,166,56.3373493976,1.35887791657,0.0927712289226,16.0,12.0,74.7542424951,10.6666666667,232.0,14.0,88.5,74.5,rocketman768,20080408,Youth,American,Male
5524,245,98.168707483,0.378015609675,-1.7918290966,14.0,14.0,100.127286883,10.6666666667,250.0,14.0,216.0,202.0,rocketman768,20080408,Youth,American,Male
5525,208,98.6314102564,0.522206729057,-1.47783522288,16.0,14.0,101.371496886,12.0,274.0,14.0,210.0,196.0,rocketman768,20080408,Youth,American,Male
5526,214,51.4260292289,1.8842855043,1.80057350469,14.0,14.0,82.1644684923,12.0,282.0,14.0,16.0,2.0,rocketman768,20080409,Youth,American,Male
5527,592,145.416666667,0.360894999638,-1.52702419687,114.0,90.0,61.8697213904,26.0,282.0,90.0,208.0,118.0,rodarama,20100328,Adult,American,Male
5528,454,129.328928047,0.0439971666896,-0.626631980121,112.0,112.0,58.3465517239,12.0,244.0,106.0,194.0,88.0,roddk3,20100310,Adult,American,Male
5529,218,145.28440367,0.215866980789,-1.45236715067,114.0,98.0,92.0398445129,16.0,290.0,78.0,252.0,174.0,rohit,20110313,Adult,Indian,Male
5530,1736,155.203656139,1.30505686712,1.05206177707,138.0,120.0,44.85821736,40.0,294.0,122.0,178.0,56.0,rortiz,20090504,Unknown,Other,Male
5531,489,138.531697342,2.06311997526,5.6093915398,130.0,128.0,39.4410268445,70.0,292.0,116.0,150.0,34.0,rortiz,20100203,Adult,American,Male
5532,499,131.851703407,0.555269447201,-0.394701673172,130.0,124.0,17.9788913221,102.0,172.0,116.0,144.0,28.0,rortiz,20100203,Adult,American,Male
5533,603,130.599226092,1.20672182187,1.39868381601,120.0,112.0,23.0961622336,69.3333333333,210.0,114.0,146.0,32.0,rortiz,20100203,Adult,American,Male
5534,505,144.320792079,2.2763423648,5.12188783631,132.0,130.0,43.1419492549,94.0,298.0,122.0,144.0,22.0,rortiz,20100203,Adult,American,Male
5535,421,132.080760095,0.765163130032,1.83498508308,128.0,112.0,22.5757765499,32.0,204.0,114.0,144.0,30.0,rortiz,20100203,Adult,American,Male
5536,570,129.922807018,-0.542255649147,1.76673182695,128.0,118.0,17.9775983169,66.0,166.0,118.0,141.5,23.5,rortiz,20100203,Adult,American,Male
5537,340,126.994117647,-0.253522121084,1.89415678203,124.0,122.0,22.0088209746,44.0,176.0,112.0,136.0,24.0,rortiz,20100209,Adult,American,Male
5538,474,128.953586498,1.51625598171,2.39003845949,122.0,120.0,24.7564072985,90.0,214.0,114.0,134.0,20.0,rortiz,20100209,Adult,American,Male
5539,396,122.388888889,0.404458839911,-0.401155313078,120.0,112.0,16.2020162662,88.0,160.0,110.0,132.0,22.0,rortiz,20100209,Adult,American,Male
5540,500,129.716,2.65445617273,9.47607887667,124.0,124.0,30.6394409871,96.0,294.0,112.0,132.5,20.5,rortiz,20100209,Adult,American,Male
5541,363,129.807162534,0.231734453166,-0.628783816332,132.0,118.0,23.5653070265,82.0,180.0,112.0,150.0,38.0,rortiz,20100209,Adult,American,Male
5542,346,132.335260116,2.76507813745,8.59809846695,124.0,124.0,34.6313829836,92.0,282.0,118.0,136.0,18.0,rortiz,20100209,Adult,American,Male
5543,373,125.238605898,2.32595686683,7.0033678465,120.0,122.0,28.7565245691,90.0,258.0,108.0,128.0,20.0,rortiz,20100209,Adult,American,Male
5544,541,126.890942699,0.264153803613,3.59399480476,122.0,122.0,25.6781791186,40.0,222.0,116.0,140.0,24.0,rortiz,20100209,Adult,American,Male
5545,475,123.928421053,0.982739947613,1.83352294921,122.0,124.0,21.4254922594,82.0,198.0,110.0,136.0,26.0,rortiz,20100209,Adult,American,Male
5546,17,185.058823529,0.117851130198,-1.98611111111,106.0,106.0,83.8545453454,106.0,274.0,106.0,274.0,168.0,rortiz,20121211,Adult,American,Male
5547,44,281.318181818,-0.209047040635,-0.601515257733,282.0,280.0,6.99276485595,270.0,292.0,280.0,284.0,4.0,rortiz,20121211,Adult,American,Male
5548,44,199.863636364,0.312292225179,-1.77772026502,156.0,156.0,74.4866037099,118.0,298.0,136.0,280.0,144.0,rortiz,20121211,Adult,American,Male
5549,42,208.333333333,-0.679333751376,-1.1179207892,254.0,184.0,60.5528760147,108.0,264.0,184.0,258.0,74.0,rortiz,20121211,Adult,American,Male
5550,151,210.794701987,-0.331216860651,-1.3578531471,222.0,160.0,61.6824078821,112.0,296.0,144.0,268.0,124.0,rortiz,20121212,Adult,American,Male
5551,106,195.264150943,0.0472197884707,-1.50228797301,200.0,164.0,61.032206451,114.0,292.0,129.0,251.5,122.5,rortiz,20121212,Adult,American,Male
5552,120,146.566666667,1.07452913303,-0.465654249285,126.0,116.0,42.3825304682,108.0,226.0,116.0,172.0,56.0,rortiz,20121212,Adult,American,Male
5553,49,251.306122449,-1.58523106026,1.0580127514,272.0,272.0,61.5998290753,110.0,296.0,228.0,294.0,66.0,rortiz,20121212,Adult,American,Male
5554,103,183.980582524,0.449448535857,-1.41085486093,166.0,218.0,62.3335812473,112.0,280.0,128.0,258.0,130.0,rortiz,20121212,Adult,American,Male
5555,140,218.328571429,-0.363855241966,-1.73875847721,264.0,120.0,73.6534785191,114.0,298.0,134.0,282.0,148.0,rortiz,20121214,Adult,American,Male
5556,38,216.578947368,-0.696474299057,-1.08408341299,230.0,262.0,57.3574349693,112.0,270.0,160.0,262.0,102.0,rortiz,20121214,Adult,American,Male
